"@timestamp","@version","@version.keyword","_id","_index","_score","_type",client,"client.keyword","hashtags.indices","hashtags.text","hashtags.text.keyword","in-reply-to",message,"message.keyword",retweeted,source,"source.keyword",urls,"urls.keyword",user,"user.keyword","user_mentions.id","user_mentions.id_str","user_mentions.id_str.keyword","user_mentions.indices","user_mentions.name","user_mentions.name.keyword","user_mentions.screen_name","user_mentions.screen_name.keyword"
"Nov 1, 2021 @ 19:24:20.000",1,1,"-zAH23wBtA8X4oc1YIc1","kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/simply_kristine/status/1455118502076030980","http://twitter.com/simply_kristine/status/1455118502076030980","-","-","simply_kristine","simply_kristine","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:24:07.000",1,1,"-jAH23wBtA8X4oc1LYdL","kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/julitakookie/status/1455118447352840195","http://twitter.com/julitakookie/status/1455118447352840195","-","-",julitakookie,julitakookie,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:24:02.000",1,1,"-TAH23wBtA8X4oc1GIfb","kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/stussyjjungkook/status/1455118425441935365","http://twitter.com/stussyjjungkook/status/1455118425441935365","-","-",stussyjjungkook,stussyjjungkook,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:43.000",1,1,"-DAG23wBtA8X4oc1zoeI","kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/kookiranghobi/status/1455118345477378050","http://twitter.com/kookiranghobi/status/1455118345477378050","-","-",kookiranghobi,kookiranghobi,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:39.000",1,1,9zAG23wBtA8X4oc1v4fV,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/JE0NSHONEY/status/1455118329811636225","http://twitter.com/JE0NSHONEY/status/1455118329811636225","-","-",JE0NSHONEY,JE0NSHONEY,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:33.000",1,1,9jAG23wBtA8X4oc1qoc2,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/pynkook1/status/1455118306663284739","http://twitter.com/pynkook1/status/1455118306663284739","-","-",pynkook1,pynkook1,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:25.000",1,1,"9TAG23wBtA8X4oc1iYf_","kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/Kookie94131076/status/1455118272022544387","http://twitter.com/Kookie94131076/status/1455118272022544387","-","-",Kookie94131076,Kookie94131076,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:23.000",1,1,9DAG23wBtA8X4oc1gofs,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/cremebobakoo/status/1455118263977869313","http://twitter.com/cremebobakoo/status/1455118263977869313","-","-",cremebobakoo,cremebobakoo,"1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:20.000",1,1,8zAG23wBtA8X4oc1dIe4,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/yoonkoo_1/status/1455118249205669892","http://twitter.com/yoonkoo_1/status/1455118249205669892","-","-","yoonkoo_1","yoonkoo_1","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:19.000",1,1,8jAG23wBtA8X4oc1c4ei,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/_DearJK/status/1455118248035295243","http://twitter.com/_DearJK/status/1455118248035295243","-","-","_DearJK","_DearJK","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:15.000",1,1,8TAG23wBtA8X4oc1ZIcc,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","RT @JungkookPub: Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/kookie_jeon0613/status/1455118231283380226","http://twitter.com/kookie_jeon0613/status/1455118231283380226","-","-","kookie_jeon0613","kookie_jeon0613","1,418,910,685,925,347,328",1418910685925347332,1418910685925347332,"3, 15","방탄소년단정국's Publicity","방탄소년단정국's Publicity",JungkookPub,JungkookPub
"Nov 1, 2021 @ 19:23:04.000",1,1,8DAG23wBtA8X4oc1N4eh,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX","Korean Netizens strongly call Jungkook to star as a leading actor in a movie, following the teaser of BTS's 2022 Se… https://t.co/XdGQwE3eVX",false,"http://twitter.com/JungkookPub/status/1455118182826614790","http://twitter.com/JungkookPub/status/1455118182826614790","https://twitter.com/i/web/status/1455118182826614790","https://twitter.com/i/web/status/1455118182826614790",JungkookPub,JungkookPub,"-","-","-","-","-","-","-","-"
"Nov 1, 2021 @ 19:22:25.000",1,1,7zAF23wBtA8X4oc1oYen,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","59, 68",Eternals,Eternals,"-","Just days ahead of the theater release of @MarvelStudios’s #Eternals, Naver Webtoon unveiled the movie’s Korean web… https://t.co/7zl7mEX0Ab","Just days ahead of the theater release of @MarvelStudios’s #Eternals, Naver Webtoon unveiled the movie’s Korean web… https://t.co/7zl7mEX0Ab",false,"http://twitter.com/TheKoreaHerald/status/1455118022306238464","http://twitter.com/TheKoreaHerald/status/1455118022306238464","https://twitter.com/i/web/status/1455118022306238464","https://twitter.com/i/web/status/1455118022306238464",TheKoreaHerald,TheKoreaHerald,"750,751,206,427,860,992",750751206427860992,750751206427860992,"42, 56","Marvel Studios","Marvel Studios",MarvelStudios,MarvelStudios
"Nov 1, 2021 @ 19:17:40.000",1,1,7jAB23wBtA8X4oc1R4eg,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","67, 71",BTS,BTS,"-","RT @RMGlobalUnion: With '친구 (Friends)' included in 'Eternals' OST, #BTS will have 2 songs that will be/are part of a Marvel movie, fir… https://t.co/S5JamSsvTq","RT @RMGlobalUnion: With '친구 (Friends)' included in 'Eternals' OST, #BTS will have 2 songs that will be/are part of a Marvel movie, fir… https://t.co/S5JamSsvTq",false,"http://twitter.com/chicgiurl/status/1455116826287902721","http://twitter.com/chicgiurl/status/1455116826287902721","-","-",chicgiurl,chicgiurl,"1,097,569,898,774,097,920",1097569898774097921,1097569898774097921,"3, 17","¹⁷⁹RM Global Union⁷₁₂₂ 🐙🐋🚲 #WeGotJoonieVerse","¹⁷⁹RM Global Union⁷₁₂₂ 🐙🐋🚲 #WeGotJoonieVerse",RMGlobalUnion,RMGlobalUnion
"Nov 1, 2021 @ 19:14:46.000",1,1,"7TD-2nwBtA8X4oc1n4dx","kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra",false,"http://twitter.com/glennvonmikael/status/1455116096000851970","http://twitter.com/glennvonmikael/status/1455116096000851970","-","-",glennvonmikael,glennvonmikael,"1,368,799,662,065,344,512",1368799662065344512,1368799662065344512,"3, 13","VXV Global","VXV Global",VXVGlobal,VXVGlobal
"Nov 1, 2021 @ 19:14:01.000",1,1,7DD92nwBtA8X4oc17ofj,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra",false,"http://twitter.com/CassRens/status/1455115906263052298","http://twitter.com/CassRens/status/1455115906263052298","-","-",CassRens,CassRens,"1,368,799,662,065,344,512",1368799662065344512,1368799662065344512,"3, 13","VXV Global","VXV Global",VXVGlobal,VXVGlobal
"Nov 1, 2021 @ 19:13:06.000",1,1,6zD92nwBtA8X4oc1GYeB,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","-","-","-","-","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra",false,"http://twitter.com/justchellie_/status/1455115677241466884","http://twitter.com/justchellie_/status/1455115677241466884","-","-","justchellie_","justchellie_","1,368,799,662,065,344,512",1368799662065344512,1368799662065344512,"3, 13","VXV Global","VXV Global",VXVGlobal,VXVGlobal
"Nov 1, 2021 @ 19:12:26.000",1,1,6jD82nwBtA8X4oc1e4es,"kmovie_short","-","_doc","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","-","-","-","-","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra","RT @VXVGlobal: For Halloween, singer Darren Espanto dressed up as Hwang Jun-Ho, the flamboyant police officer from the blockbuster… https://t.co/uNf4LAbbra",false,"http://twitter.com/babelyn_bo/status/1455115507808419843","http://twitter.com/babelyn_bo/status/1455115507808419843","-","-","babelyn_bo","babelyn_bo","1,368,799,662,065,344,512",1368799662065344512,1368799662065344512,"3, 13","VXV Global","VXV Global",VXVGlobal,VXVGlobal
"Nov 1, 2021 @ 19:05:42.000",1,1,6TD22nwBtA8X4oc1UYcZ,"kmovie_short","-","_doc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","-","-","-","-","RT @TimothyS: An upcoming film will tell the story of the young garment worker whose fiery death in 1970 sparked the modern Korea… https://t.co/9Nj4FSamdJ","RT @TimothyS: An upcoming film will tell the story of the young garment worker whose fiery death in 1970 sparked the modern Korea… https://t.co/9Nj4FSamdJ",false,"http://twitter.com/bennettdraws/status/1455113812906889221","http://twitter.com/bennettdraws/status/1455113812906889221","-","-",bennettdraws,bennettdraws,"15,818,978",15818978,15818978,"3, 12","Tim Shorrock","Tim Shorrock",TimothyS,TimothyS
